No.,Tissue,Enriched_Gene_symbol,GO_BP,GO_MF,GO_CC,REACTOME,KEGG,BIOCARTA
330,Brain,PLPPR4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
331,Brain,PPFIA2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
332,Brain,PRKAR1B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
333,Brain,PRR18,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
334,Brain,PRR35,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
335,Brain,PTPRZ1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
336,Brain,RLN2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
337,Brain,RUNDC3A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
338,Brain,SCN3B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
339,Brain,SERPINI1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
340,Brain,SH3GL2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
341,Brain,SLC12A5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
342,Brain,SLIT1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
343,Brain,SMIM17,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
344,Brain,STXBP1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
345,Brain,SV2B,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
346,Brain,SYT2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
347,Brain,TAGLN3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
348,Brain,TMEM144,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
349,Brain,TTYH1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
350,Brain,TUBB2A,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
351,Brain,UCHL1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
352,Brain,YWHAH,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
353,Brain,ZNF536,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
354,Brain,AC005726.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
355,Brain,AC245033.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
356,Brain,AMPH,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
357,Brain,ANKRD34A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
358,Brain,APLP1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
359,Brain,ATP1B2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
360,Brain,BRSK1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
361,Brain,BSN,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
362,Brain,BTBD8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
363,Brain,CADPS2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
364,Brain,CAMKK2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
365,Brain,CDH10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
366,Brain,CDH22,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
367,Brain,CDH7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
368,Brain,CDK5R1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
369,Brain,CELF5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
370,Brain,CERS1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
371,Brain,CHN1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
372,Brain,CLVS2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
373,Brain,CNKSR2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
374,Brain,CNTF,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
375,Brain,CNTNAP5,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
376,Brain,CRTAM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
377,Brain,CSMD3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
378,Brain,CTXN1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
379,Brain,DLG4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
380,Brain,DLGAP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
381,Brain,DPYSL5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
382,Brain,DRP2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
383,Brain,EN2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
384,Brain,FAIM2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
385,Brain,FAM163B,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
386,Brain,FNTB,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
387,Brain,FOCAD,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
388,Brain,GAD2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
389,Brain,GHRH,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
390,Brain,GNG7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
391,Brain,GPR88,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
392,Brain,GRIN2A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
393,Brain,GRM1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
394,Brain,HCRTR2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
395,Brain,HEPN1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
396,Brain,HS3ST4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
397,Brain,HTR5A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
398,Brain,KCNA2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
399,Brain,KCNQ2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
400,Brain,KCNS2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
401,Brain,KCTD16,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
402,Brain,KIAA0319,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
403,Brain,KIF1A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
404,Brain,LLGL1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
405,Brain,MAG,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
406,Brain,MAST1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
407,Brain,MC3R,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
408,Brain,MTCL1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
409,Brain,MYT1L,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
410,Brain,NAP1L2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
411,Brain,NECAB1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
412,Brain,NEFM,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
413,Brain,NKAIN4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
414,Brain,NRSN1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
415,Brain,NSG2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
416,Brain,OPRM1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
417,Brain,OR14I1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
418,Brain,PACSIN1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
419,Brain,PCDHA5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
420,Brain,PCDHGA10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
421,Brain,PGM2L1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
422,Brain,PIANP,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
423,Brain,PLEKHB1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
424,Brain,PNMA8C,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
425,Brain,PPP2R2B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
426,Brain,PTPRR,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
427,Brain,RNF112,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
428,Brain,SCG3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
429,Brain,SCN1A,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
430,Brain,SEZ6L,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
431,Brain,SLAIN1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
432,Brain,SLC24A2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
433,Brain,SLC6A7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
434,Brain,SLC8A2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
435,Brain,SNX32,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
436,Brain,SOX2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
437,Brain,ST8SIA3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
438,Brain,STRC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
439,Brain,SYNGR3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
440,Brain,TFAP2D,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
441,Brain,TIAM1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
442,Brain,TMEFF1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
443,Brain,TMEM145,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
444,Brain,TMEM178A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
445,Brain,TMEM266,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
446,Brain,TMOD2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
447,Brain,TSPAN7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
448,Brain,TTYH2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
449,Brain,TUNAR,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
450,Brain,UGT8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
451,Brain,ZFYVE28,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
452,Brain,ZIC5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
453,Brain,ACBD7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
454,Brain,ANKRD34B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
455,Brain,APBA2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
456,Brain,ARHGAP22,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
457,Brain,ARHGEF33,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
458,Brain,BARHL2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
459,Brain,C17orf51,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
460,Brain,C2orf80,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
461,Brain,CBLN2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
462,Brain,CDH9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
463,Brain,CHRM5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
464,Brain,CNP,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
465,Brain,DCLK1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
466,Brain,DCLK2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
467,Brain,DLEU7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
468,Brain,DLGAP3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
469,Brain,EGR4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
470,Brain,ENHO,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
471,Brain,ENO2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
472,Brain,EPHB1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
473,Brain,ERC2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
474,Brain,FEZ1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
475,Brain,FGF5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
476,Brain,FOXB1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
477,Brain,GABRA2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
478,Brain,GABRA4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
479,Brain,GDI1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
480,Brain,GPR37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
481,Brain,GPR45,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
482,Brain,GPRIN1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
483,Brain,GRIN3A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
484,Brain,HMSD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
485,Brain,INA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
486,Brain,IQCJ,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
487,Brain,KCNG2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
488,Brain,KCNK12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
489,Brain,KIF5C,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
490,Brain,KLC1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
491,Brain,KLHL3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
492,Brain,LGI1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
493,Brain,LINC00672,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
494,Brain,LIX1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
495,Brain,LMTK3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
496,Brain,LRRC7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
497,Brain,MAP1B,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
498,Brain,MMP24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
499,Brain,MTURN,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
500,Brain,NRIP2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
501,Brain,OLIG1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
502,Brain,OLIG2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
503,Brain,OR9A2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
504,Brain,PCDH19,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
505,Brain,PDE1B,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
506,Brain,POU4F1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
507,Brain,RFPL1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
508,Brain,RGS20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
509,Brain,RGS4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
510,Brain,RUNX1T1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
511,Brain,S100B,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
512,Brain,SHF,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
513,Brain,SHISA8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
514,Brain,SLC26A5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
515,Brain,SLC44A1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
516,Brain,SLC6A17,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
517,Brain,SLC6A5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
518,Brain,SPTBN4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
519,Brain,SSTR4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
520,Brain,STMN2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
521,Breast,STMN3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
522,Breast,SVOP,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
523,Breast,SYNJ2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
524,Breast,SYT5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
525,Breast,TMEM155,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
526,Breast,TUBB2B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
527,Breast,TUBB3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
528,Breast,LALBA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
529,Breast,CSN2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
530,Breast,SULT1C3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
531,Breast,ACSM1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
532,Breast,CST9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
533,Breast,SERHL2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
534,Breast,UGT2B11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
535,Breast,CYP4Z1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
536,Breast,GSTT2B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
537,Breast,APOD,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
538,Breast,NLRP13,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
539,Endometrium,SLCO1B7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
540,Endometrium,BTN1A1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
541,Epididymis,OXTR,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
542,Epididymis,SPINK8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
543,Epididymis,ABCC11,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
544,Epididymis,AC011604.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
545,Epididymis,CSN1S1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
546,Epididymis,SCGB2A2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
547,Epididymis,DEFB105A,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
548,Epididymis,DEFB105B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
549,Epididymis,DEFB106B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
550,Epididymis,DEFB128,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
551,Epididymis,SPAG11B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
552,Epididymis,SPAG11A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
553,Epididymis,DEFB110,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
554,Epididymis,DEFB118,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
555,Epididymis,DEFB113,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
556,Epididymis,DEFB121,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
557,Epididymis,DEFB107A,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
558,Epididymis,DEFB107B,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
559,Epididymis,DEFB114,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
560,Epididymis,RNASE9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
561,Epididymis,DEFB127,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
562,Epididymis,DEFB112,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
563,Epididymis,DEFB104B,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
564,Epididymis,BSPH1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
565,Epididymis,DEFB104A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
566,Epididymis,RNASE12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
567,Epididymis,ELSPBP1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
568,Epididymis,RNASE13,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
569,Epididymis,TEDDM1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
570,Epididymis,DEFB133,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
571,Epididymis,NPFF,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
572,Epididymis,CST11,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
573,Epididymis,WFDC10A,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
574,Epididymis,LIPI,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
575,Epididymis,DEFB135,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
576,Epididymis,OVCH2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
577,Epididymis,DEFB115,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
578,Epididymis,EDDM3B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
579,Epididymis,DEFB130A,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
580,Epididymis,DEFB130B,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
581,Epididymis,LCN6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
582,Epididymis,WFDC8,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
583,Epididymis,DEFB106A,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
584,Epididymis,DEFB129,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
585,Epididymis,WFDC9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
586,Epididymis,NXF2B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
587,Epididymis,ADAM7,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
588,Epididymis,DEFB126,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
589,Epididymis,CLPSL2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
590,Epididymis,MMP21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
591,Epididymis,DEFB131B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
592,Epididymis,LRCOL1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
593,Epididymis,SPINT4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
594,Epididymis,WFDC13,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
595,Epididymis,PATE3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
596,Epididymis,ADGRG2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
597,Epididymis,LCN8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
598,Epididymis,PRR23D1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
599,Epididymis,PRR23D2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
600,Epididymis,USP51,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
601,Epididymis,BRS3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
602,Epididymis,C11orf40,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
603,Epididymis,CES5A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
604,Epididymis,LY6L,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
605,Epididymis,NPC2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
606,Epididymis,TP53TG3B,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
607,Epididymis,MAGEH1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
608,Epididymis,AC004832.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,Epididymis,BMX,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
610,Epididymis,DEFB125,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
611,Epididymis,EMILIN3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
612,Epididymis,GPX5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
613,Epididymis,GPX6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
614,Epididymis,LCN12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
615,Epididymis,SPINT3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
616,Epididymis,TFAP2B,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
617,Epididymis,WFDC11,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
618,Epididymis,CRISP1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
619,Epididymis,DEFB134,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
620,Epididymis,ENPP5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
621,Epididymis,SPINK2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
622,Epididymis,TMEM64,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
623,Esophagus,ZNF705D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
624,Esophagus,MMP26,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
625,Esophagus,MMP10,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
626,Esophagus,MYL7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
627,Esophagus,NPPA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
628,Fallopian Tube,TNNI3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
629,Fallopian Tube,NPPB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
630,Fallopian Tube,TNNT2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
631,Fallopian Tube,MYBPC3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
632,Fallopian Tube,MYL4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
633,Gall Bladder,MYBPHL,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
634,Gall Bladder,MYH6,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
635,Gall Bladder,LRRC10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
636,Heart,ACTC1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
637,Heart,RD3L,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
638,Heart,SBK3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
639,Heart,SCN5A,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
640,Heart,BMP10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
641,Heart,NKX2-5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
642,Heart,PXDNL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
643,Heart,TECRL,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
644,Heart,TNNI3K,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
645,Heart,POPDC2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
646,Heart,RYR2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
647,Heart,C15orf41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
648,Heart,CRIP2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
649,Heart,LBHD1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
650,Heart,PKP2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
651,Heart,PLN,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
652,Heart,FGF18,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
653,Heart,FITM2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
654,Heart,NEBL,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
655,Heart,FGF19,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
